Year,Round,Abbreviation,Position,GridPosition,Target,log_grid_pos,driver_win_rate,driver_avg_pos,team_avg_pos,driver_recent_avg_pos,driver_wet_avg_pos,track_avg_pos,track_avg_sc_laps,track_rain_prob,grid_team_interaction,driver_hot_form,teammate_diff,pos_gain_avg,Event_encoded,CircuitType_encoded
2020,11,NOR,16,8,8,2.1972245773362196,0.0,10.161290322580646,10.32258064516129,8.4,20.0,20.0,0.0,0.0,22.681027895083556,8.333333333333334,-0.16129032258064516,-1.3225806451612903,12,0
2020,11,ALB,17,5,12,1.791759469228055,0.0,8.806451612903226,6.629032258064516,8.4,20.0,20.0,0.0,0.0,11.877631320205332,9.333333333333334,-0.11290322580645161,0.12903225806451613,12,0
2020,11,OCO,18,7,11,2.0794415416798357,0.0,10.1,11.080645161290322,9.4,20.0,20.0,0.0,0.0,23.04155385700076,9.666666666666666,0.9,0.5,12,0
2020,11,BOT,19,1,18,0.6931471805599453,0.1935483870967742,3.838709677419355,3.0806451612903225,2.6,20.0,20.0,0.0,0.0,2.135340507854025,2.6666666666666665,0.7580645161290323,-0.6451612903225806,12,0
2020,11,RUS,20,17,3,2.8903717578961645,0.0,15.806451612903226,16.193548387096776,15.8,20.0,20.0,0.0,0.0,46.80537491818951,14.333333333333334,-0.3870967741935484,0.6451612903225806,12,0
2020,12,HAM,1,1,0,0.6931471805599453,0.5625,2.28125,3.296875,2.6,20.0,20.0,0.0,0.0,2.2852196109085696,1.6666666666666667,-1.015625,-0.21875,24,0
2020,12,BOT,2,2,0,1.0986122886681098,0.1875,4.3125,3.296875,5.8,20.0,20.0,0.0,0.0,3.6219873892026744,7.333333333333333,1.015625,-1.1875,24,0
2020,12,VER,3,3,0,1.3862943611198906,0.125,5.5625,6.71875,8.6,20.0,20.0,0.0,0.0,9.314165238774265,7.666666666666667,-1.15625,-1.3125,24,0
2020,12,LEC,4,4,0,1.6094379124341003,0.0625,7.15625,7.75,10.6,20.0,20.0,0.0,0.0,12.473143821364276,7.0,-0.59375,-1.4375,24,0
2020,12,GAS,5,9,-4,2.302585092994046,0.03125,9.65625,10.772727272727273,8.8,20.0,20.0,0.0,0.0,24.805121229072224,11.666666666666666,0.625,-0.09375,24,0
2020,12,SAI,6,7,-1,2.0794415416798357,0.0,10.3125,10.328125,12.8,20.0,20.0,0.0,0.0,21.476732172662054,14.0,-0.015625,-1.03125,24,0
2020,12,PER,7,5,2,1.791759469228055,0.0,9.466666666666667,10.625,6.6,20.0,20.0,0.0,0.0,19.037444360548083,4.333333333333333,-1.1666666666666667,1.2,24,0
2020,12,OCO,8,11,-3,2.4849066497880004,0.0,10.818181818181818,11.0625,10.4,20.0,20.0,0.0,0.0,27.489279813279754,13.0,1.5,-0.5454545454545454,24,0
2020,12,RIC,9,10,-1,2.3978952727983707,0.0,10.65625,11.0625,4.4,20.0,20.0,0.0,0.0,26.526716455331975,4.0,-0.40625,-1.03125,24,0
2020,12,VET,10,15,-5,2.772588722239781,0.03125,8.34375,7.75,13.4,20.0,20.0,0.0,0.0,21.487562597358306,11.333333333333334,0.59375,-1.5625,24,0
2020,12,RAI,11,16,-5,2.833213344056216,0.0,12.1875,13.125,12.0,20.0,20.0,0.0,0.0,37.18592514073784,11.666666666666666,-0.9375,0.53125,24,0
2020,12,ALB,12,6,6,1.9459101490553132,0.0,9.0625,6.71875,10.2,20.0,20.0,0.0,0.0,13.074083813965386,10.0,0.125,-0.25,24,0
2020,12,NOR,13,8,5,2.1972245773362196,0.0,10.34375,10.328125,9.6,20.0,20.0,0.0,0.0,22.693210087800644,12.333333333333334,0.015625,-1.53125,24,0
2020,12,RUS,14,14,0,2.70805020110221,0.0,15.9375,16.21875,16.4,20.0,20.0,0.0,0.0,43.92118919912647,16.333333333333332,-0.28125,0.53125,24,0
2020,12,GIO,15,17,-2,2.8903717578961645,0.0,14.0625,13.125,14.4,20.0,20.0,0.0,0.0,37.93612932238716,12.666666666666666,0.9375,1.0625,24,0
2020,12,MAG,16,19,-3,2.995732273553991,0.0,14.34375,14.625,15.4,20.0,20.0,0.0,0.0,43.81258450072712,13.666666666666666,-0.28125,-1.96875,24,0
2020,12,GRO,17,18,-1,2.9444389791664403,0.0,14.90625,14.625,13.0,20.0,20.0,0.0,0.0,43.06242007030919,12.666666666666666,0.28125,-2.875,24,0
2020,12,LAT,18,20,-2,3.044522437723423,0.0,15.545454545454545,16.21875,14.4,20.0,20.0,0.0,0.0,49.378348286826764,15.0,-0.3181818181818182,3.0,24,0
2020,12,KVY,19,13,6,2.6390573296152584,0.0,11.65625,10.772727272727273,10.0,20.0,20.0,0.0,0.0,28.429844869037105,10.0,0.40625,1.75,24,0
2020,12,STR,20,12,8,2.5649493574615367,0.0,11.64516129032258,10.625,9.8,20.0,20.0,0.0,0.0,27.25258692302883,12.0,0.8709677419354839,1.1612903225806452,24,0
2020,13,HAM,1,2,-1,1.0986122886681098,0.5757575757575758,2.242424242424242,3.242424242424242,2.6,20.0,20.0,0.0,0.0,3.562167117802659,1.6666666666666667,-1.0,-0.21212121212121213,13,0
2020,13,BOT,2,1,1,0.6931471805599453,0.18181818181818182,4.242424242424242,3.242424242424242,5.8,20.0,20.0,0.0,0.0,2.24747722181558,7.333333333333333,1.0,-1.1515151515151516,13,0
2020,13,RIC,3,5,-2,1.791759469228055,0.0,10.606060606060606,10.984848484848484,5.4,20.0,20.0,0.0,0.0,19.682206290762725,5.666666666666667,-0.3787878787878788,-0.9696969696969697,13,0
2020,13,KVY,4,8,-4,2.1972245773362196,0.0,11.878787878787879,10.875,11.6,20.0,20.0,0.0,0.0,23.894817278531388,14.0,0.6060606060606061,1.5151515151515151,13,0
2020,13,LEC,5,7,-2,2.0794415416798357,0.06060606060606061,7.0606060606060606,7.7272727272727275,8.6,20.0,20.0,0.0,0.0,16.06841191298055,5.666666666666667,-0.6666666666666666,-1.393939393939394,13,0
2020,13,PER,6,11,-5,2.4849066497880004,0.0,9.387096774193548,10.712121212121213,6.0,20.0,20.0,0.0,0.0,26.618621233335098,5.0,-1.3387096774193548,1.096774193548387,13,0
2020,13,SAI,7,10,-3,2.3978952727983707,0.0,10.181818181818182,10.303030303030303,10.0,20.0,20.0,0.0,0.0,24.70558765913473,10.0,-0.12121212121212122,-0.9696969696969697,13,0
2020,13,NOR,8,9,-1,2.302585092994046,0.0,10.424242424242424,10.303030303030303,10.8,20.0,20.0,0.0,0.0,23.723603988423502,14.666666666666666,0.12121212121212122,-1.6363636363636365,13,0
2020,13,RAI,9,18,-9,2.9444389791664403,0.0,12.151515151515152,13.121212121212121,11.8,20.0,20.0,0.0,0.0,38.63460842360814,12.333333333333334,-0.9696969696969697,0.6666666666666666,13,0
2020,13,GIO,10,20,-10,3.044522437723423,0.0,14.090909090909092,13.121212121212121,13.8,20.0,20.0,0.0,0.0,39.94782471315885,12.0,0.9696969696969697,1.0909090909090908,13,0
2020,13,LAT,11,19,-8,2.995732273553991,0.0,15.75,16.21212121212121,14.8,20.0,20.0,0.0,0.0,48.56717473792076,16.0,-0.125,2.9166666666666665,13,0
2020,13,VET,12,14,-2,2.70805020110221,0.030303030303030304,8.393939393939394,7.7272727272727275,12.8,20.0,20.0,0.0,0.0,20.925842463062533,11.333333333333334,0.6666666666666666,-1.3636363636363635,13,0
2020,13,STR,13,15,-2,2.772588722239781,0.0,11.90625,10.712121212121213,13.0,20.0,20.0,0.0,0.0,29.70030646399281,17.666666666666668,1.046875,0.875,13,0
2020,13,GRO,14,16,-2,2.833213344056216,0.0,14.969696969696969,14.681818181818182,13.4,20.0,20.0,0.0,0.0,41.59672318773445,14.333333333333334,0.2878787878787879,-2.757575757575758,13,0
2020,13,ALB,15,6,9,1.9459101490553132,0.0,9.151515151515152,6.742424242424242,11.4,20.0,20.0,0.0,0.0,13.120151762569915,13.0,0.25757575757575757,-0.42424242424242425,13,0
2020,13,RUS,16,13,3,2.6390573296152584,0.0,15.878787878787879,16.21212121212121,15.4,20.0,20.0,0.0,0.0,42.78471731345949,17.333333333333332,-0.3333333333333333,0.5151515151515151,13,0
2020,13,VER,17,3,14,1.3862943611198906,0.12121212121212122,5.484848484848484,6.742424242424242,8.6,20.0,20.0,0.0,0.0,9.346984707550778,2.3333333333333335,-1.2575757575757576,-1.2727272727272727,13,0
2020,13,MAG,18,17,1,2.8903717578961645,0.0,14.393939393939394,14.681818181818182,15.2,20.0,20.0,0.0,0.0,42.43591262729369,13.666666666666666,-0.2878787878787879,-1.8181818181818181,13,0
2020,13,OCO,19,12,7,2.5649493574615367,0.0,10.583333333333334,10.984848484848484,11.0,20.0,20.0,0.0,0.0,28.175580063024455,11.0,1.3333333333333333,-0.25,13,0
2020,13,GAS,20,4,16,1.6094379124341003,0.030303030303030304,9.515151515151516,10.875,8.2,20.0,20.0,0.0,0.0,17.50263729772084,6.666666666666667,0.3939393939393939,0.030303030303030304,13,0
2020,14,HAM,1,6,-5,1.9459101490553132,0.5882352941176471,2.2058823529411766,3.1911764705882355,1.4,20.0,20.0,0.0,0.0,6.209742681544162,1.0,-0.9852941176470589,-0.17647058823529413,33,0
2020,14,PER,2,3,-1,1.3862943611198906,0.0,9.28125,10.676470588235293,5.2,20.0,20.0,0.0,0.0,14.800730973132948,5.666666666666667,-1.40625,1.21875,33,0
2020,14,VET,3,11,-8,2.4849066497880004,0.029411764705882353,8.5,7.75,11.2,20.0,20.0,0.0,0.0,19.258026535857002,11.0,0.75,-1.2647058823529411,33,0
2020,14,LEC,4,12,-8,2.5649493574615367,0.058823529411764705,7.0,7.75,6.0,20.0,20.0,0.0,0.0,19.878357520326908,5.333333333333333,-0.75,-1.2941176470588236,33,0
2020,14,SAI,5,15,-10,2.772588722239781,0.0,10.088235294117647,10.220588235294118,11.0,20.0,20.0,0.0,0.0,28.337487675833056,6.0,-0.1323529411764706,-0.8529411764705882,33,0
2020,14,VER,6,2,4,1.0986122886681098,0.11764705882352941,5.823529411764706,7.014705882352941,8.6,20.0,20.0,0.0,0.0,7.706442083745417,7.333333333333333,-1.1911764705882353,-1.6470588235294117,33,0
2020,14,ALB,7,4,3,1.6094379124341003,0.0,9.323529411764707,7.014705882352941,11.4,20.0,20.0,0.0,0.0,11.28973359163332,14.666666666666666,0.22058823529411764,-0.6764705882352942,33,0
2020,14,NOR,8,14,-6,2.70805020110221,0.0,10.352941176470589,10.220588235294118,11.6,20.0,20.0,0.0,0.0,27.677866025971117,12.333333333333334,0.1323529411764706,-1.5588235294117647,33,0
2020,14,STR,9,1,8,0.6931471805599453,0.0,11.93939393939394,10.676470588235293,13.8,20.0,20.0,0.0,0.0,7.400365486566474,17.666666666666668,1.121212121212121,0.9090909090909091,33,0
2020,14,RIC,10,5,5,1.791759469228055,0.0,10.382352941176471,10.985294117647058,4.8,20.0,20.0,0.0,0.0,19.683004757549366,5.0,-0.6029411764705882,-0.8823529411764706,33,0
2020,14,OCO,11,7,4,2.0794415416798357,0.0,11.23076923076923,10.985294117647058,13.2,20.0,20.0,0.0,0.0,22.84327693580643,15.0,1.8461538461538463,-0.7692307692307693,33,0
2020,14,KVY,12,16,-4,2.833213344056216,0.0,11.647058823529411,10.961538461538462,10.6,20.0,20.0,0.0,0.0,31.056377040616216,12.666666666666666,0.35294117647058826,1.588235294117647,33,0
2020,14,GAS,13,19,-6,2.995732273553991,0.029411764705882353,9.823529411764707,10.961538461538462,12.0,20.0,20.0,0.0,0.0,32.837834537034134,10.333333333333334,0.6176470588235294,-0.4411764705882353,33,0
2020,14,BOT,14,9,5,2.302585092994046,0.17647058823529413,4.176470588235294,3.1911764705882355,5.2,20.0,20.0,0.0,0.0,7.3479553702898235,7.666666666666667,0.9852941176470589,-1.1470588235294117,33,0
2020,14,RAI,15,8,7,2.1972245773362196,0.0,12.058823529411764,13.014705882352942,11.0,20.0,20.0,0.0,0.0,28.596231631508154,10.666666666666666,-0.9558823529411765,0.9117647058823529,33,0
2020,14,RUS,16,0,16,0.0,0.0,15.882352941176471,16.13235294117647,15.8,20.0,20.0,0.0,0.0,0.0,16.666666666666668,-0.25,0.4117647058823529,33,0
2020,14,MAG,17,13,4,2.6390573296152584,0.0,14.5,14.720588235294118,15.0,20.0,20.0,0.0,0.0,38.84847627860108,15.666666666666666,-0.22058823529411764,-1.7941176470588236,33,0
2020,14,GRO,18,17,1,2.8903717578961645,0.0,14.941176470588236,14.720588235294118,13.8,20.0,20.0,0.0,0.0,42.547972494912656,13.333333333333334,0.22058823529411764,-2.6176470588235294,33,0
2020,14,LAT,19,0,19,0.0,0.0,15.384615384615385,16.13235294117647,14.8,20.0,20.0,0.0,0.0,0.0,14.333333333333334,-0.3076923076923077,3.3076923076923075,33,0
2020,14,GIO,20,10,10,2.3978952727983707,0.0,13.970588235294118,13.014705882352942,12.6,20.0,20.0,0.0,0.0,31.207901712155266,11.666666666666666,0.9558823529411765,1.3529411764705883,33,0
2020,15,HAM,1,1,0,0.6931471805599453,0.6,2.1714285714285713,3.3142857142857145,1.4,20.0,1.0,4.0,0.0,2.2972877984272473,1.0,-1.1428571428571428,-0.02857142857142857,5,0
2020,15,VER,2,3,-1,1.3862943611198906,0.11428571428571428,5.828571428571428,7.0,6.0,20.0,4.0,4.0,0.0,9.704060527839234,8.666666666666666,-1.1714285714285715,-1.7142857142857142,5,0
2020,15,ALB,3,4,-1,1.6094379124341003,0.0,9.257142857142858,7.0,12.2,20.0,9.0,4.0,0.0,11.266065387038703,11.333333333333334,0.22857142857142856,-0.7428571428571429,5,0
2020,15,NOR,4,9,-5,2.302585092994046,0.0,10.285714285714286,10.114285714285714,12.0,20.0,6.0,4.0,0.0,23.28900351199692,9.666666666666666,0.17142857142857143,-1.3428571428571427,5,0
2020,15,SAI,5,15,-10,2.772588722239781,0.0,9.942857142857143,10.114285714285714,8.4,20.0,19.0,4.0,0.0,28.0427545049395,6.0,-0.17142857142857143,-0.5428571428571428,5,0
2020,15,GAS,6,8,-2,2.1972245773362196,0.02857142857142857,9.914285714285715,11.071428571428571,10.6,20.0,8.0,4.0,0.0,24.326414963365288,12.666666666666666,0.6142857142857143,-0.2571428571428571,5,0
2020,15,RIC,7,6,1,1.9459101490553132,0.0,10.371428571428572,10.971428571428572,6.0,20.0,18.0,4.0,0.0,21.349414206778295,7.333333333333333,-0.6,-1.0,5,0
2020,15,BOT,8,2,6,1.0986122886681098,0.17142857142857143,4.457142857142857,3.3142857142857145,7.6,20.0,2.0,4.0,0.0,3.64111501387145,6.0,1.1428571428571428,-1.2571428571428571,5,0
2020,15,OCO,9,7,2,2.0794415416798357,0.0,11.214285714285714,10.971428571428572,12.6,20.0,20.0,4.0,0.0,22.814444343001625,12.666666666666666,1.75,-1.0,5,0
2020,15,LEC,10,12,-2,2.5649493574615367,0.05714285714285714,6.914285714285715,7.628571428571429,5.2,20.0,3.0,4.0,0.0,19.566899384063724,4.333333333333333,-0.7142857142857143,-1.0285714285714285,5,0
2020,15,KVY,11,10,1,2.3978952727983707,0.0,11.657142857142857,11.071428571428571,11.6,20.0,12.0,4.0,0.0,26.54812623455339,11.666666666666666,0.32857142857142857,1.6571428571428573,5,0
2020,15,RUS,12,14,-2,2.70805020110221,0.0,15.885714285714286,16.17142857142857,16.8,20.0,15.0,4.0,0.0,43.793040394967164,15.333333333333334,-0.2857142857142857,-0.05714285714285714,5,0
2020,15,VET,13,11,2,2.4849066497880004,0.02857142857142857,8.342857142857143,7.628571428571429,9.8,20.0,5.0,4.0,0.0,18.95628787123989,8.333333333333334,0.7142857142857143,-1.0,5,0
2020,15,LAT,14,20,-6,3.044522437723423,0.0,15.642857142857142,16.17142857142857,15.6,20.0,20.0,4.0,0.0,49.234277135755924,16.0,-0.17857142857142858,1.7142857142857142,5,0
2020,15,RAI,15,17,-2,2.8903717578961645,0.0,12.142857142857142,13.142857142857142,12.2,20.0,7.0,4.0,0.0,37.98774310377816,11.666666666666666,-1.0,0.6857142857142857,5,0
2020,15,GIO,16,16,0,2.833213344056216,0.0,14.142857142857142,13.142857142857142,13.2,20.0,11.0,4.0,0.0,37.23651823616741,15.0,1.0,1.0285714285714285,5,0
2020,15,MAG,17,18,-1,2.9444389791664403,0.0,14.571428571428571,14.8,15.2,20.0,13.0,4.0,0.0,43.577696891663315,17.0,-0.22857142857142856,-1.8571428571428572,5,0
2020,15,PER,18,5,13,1.791759469228055,0.0,9.06060606060606,10.528571428571428,4.6,20.0,10.0,4.0,0.0,18.864667554586806,5.0,-1.4696969696969697,1.2121212121212122,5,0
2020,15,STR,19,13,6,2.6390573296152584,0.0,11.852941176470589,10.528571428571428,15.0,20.0,14.0,4.0,0.0,27.78550359894922,14.0,1.1911764705882353,0.6470588235294118,5,0
2020,15,GRO,20,19,1,2.995732273553991,0.0,15.028571428571428,14.8,15.0,20.0,20.0,4.0,0.0,44.336837648599065,16.333333333333332,0.22857142857142856,-2.5714285714285716,5,0
2020,16,PER,1,5,-4,1.791759469228055,0.0,9.323529411764707,10.75,7.4,20.0,20.0,0.0,0.0,19.26141429420159,8.666666666666666,-1.4411764705882353,0.7941176470588235,27,0
2020,16,OCO,2,11,-9,2.4849066497880004,0.0,11.066666666666666,10.88888888888889,13.0,20.0,20.0,0.0,0.0,27.057872408802673,13.0,1.7,-1.0666666666666667,27,0
2020,16,STR,3,10,-7,2.3978952727983707,0.0,12.057142857142857,10.75,16.2,20.0,20.0,0.0,0.0,25.777374182582484,13.666666666666666,1.1714285714285715,0.45714285714285713,27,0
2020,16,SAI,4,8,-4,2.1972245773362196,0.0,9.805555555555555,9.958333333333334,5.6,20.0,20.0,0.0,0.0,21.88069474930652,5.666666666666667,-0.1527777777777778,-0.25,27,0
2020,16,RIC,5,7,-2,2.0794415416798357,0.0,10.277777777777779,10.88888888888889,6.4,20.0,20.0,0.0,0.0,22.642807898291547,6.666666666666667,-0.6111111111111112,-1.0,27,0
2020,16,ALB,6,12,-6,2.5649493574615367,0.0,9.083333333333334,6.875,10.8,20.0,20.0,0.0,0.0,17.634026832548066,8.333333333333334,0.2361111111111111,-0.6944444444444444,27,0
2020,16,KVY,7,6,1,1.9459101490553132,0.0,11.63888888888889,10.9,12.2,20.0,20.0,0.0,0.0,21.210420624702916,9.0,0.3888888888888889,1.5833333333333333,27,0
2020,16,BOT,8,1,7,0.6931471805599453,0.16666666666666666,4.555555555555555,3.3472222222222223,9.0,20.0,20.0,0.0,0.0,2.320117646040928,8.0,1.2083333333333333,-1.3888888888888888,27,0
2020,16,RUS,9,2,7,1.0986122886681098,0.0,15.777777777777779,3.3472222222222223,15.6,20.0,20.0,0.0,0.0,3.677299466236312,14.666666666666666,-0.3055555555555556,0.0,27,0
2020,16,NOR,10,19,-9,2.995732273553991,0.0,10.11111111111111,9.958333333333334,9.8,20.0,20.0,0.0,0.0,29.83250055747516,6.666666666666667,0.1527777777777778,-1.1666666666666667,27,0
2020,16,GAS,11,9,2,2.302585092994046,0.027777777777777776,9.805555555555555,10.9,10.0,20.0,20.0,0.0,0.0,25.0981775136351,13.0,0.5277777777777778,-0.19444444444444445,27,0
2020,16,VET,12,13,-1,2.6390573296152584,0.027777777777777776,8.472222222222221,7.736111111111111,9.8,20.0,20.0,0.0,0.0,20.41604073049582,9.333333333333334,0.7361111111111112,-1.0277777777777777,27,0
2020,16,GIO,13,14,-1,2.70805020110221,0.0,14.194444444444445,13.208333333333334,14.2,20.0,20.0,0.0,0.0,35.768829739558356,15.333333333333334,0.9861111111111112,1.0,27,0
2020,16,RAI,14,18,-4,2.9444389791664403,0.0,12.222222222222221,13.208333333333334,12.4,20.0,20.0,0.0,0.0,38.89113151649007,13.0,-0.9861111111111112,0.7222222222222222,27,0
2020,16,MAG,15,15,0,2.772588722239781,0.0,14.63888888888889,14.902777777777779,16.2,20.0,20.0,0.0,0.0,41.31927359671229,17.333333333333332,-0.2638888888888889,-1.7777777777777777,27,0
2020,16,AIT,16,17,-1,2.8903717578961645,0.0,20.0,16.083333333333332,20.0,20.0,20.0,0.0,0.0,46.486812439496646,20.0,0.0,0.0,27,0
2020,16,FIT,17,20,-3,3.044522437723423,0.0,20.0,14.902777777777779,20.0,20.0,20.0,0.0,0.0,45.37184132885046,20.0,0.0,0.0,27,0
2020,16,LAT,18,16,2,2.833213344056216,0.0,15.533333333333333,16.083333333333332,15.2,20.0,20.0,0.0,0.0,45.56751461690414,14.666666666666666,-0.1,2.0,27,0
2020,16,VER,19,3,16,1.3862943611198906,0.1111111111111111,5.722222222222222,6.875,6.0,20.0,20.0,0.0,0.0,9.530773732699247,8.333333333333334,-1.1527777777777777,-1.6388888888888888,27,0
2020,16,LEC,20,4,16,1.6094379124341003,0.05555555555555555,7.0,7.736111111111111,6.0,20.0,20.0,0.0,0.0,12.450790517024915,6.333333333333333,-0.7361111111111112,-0.9444444444444444,27,0
2020,17,VER,1,1,0,0.6931471805599453,0.10810810810810811,6.081081081081081,7.027027027027027,9.4,20.0,2.0,0.0,0.0,4.870763971502319,9.0,-0.9459459459459459,-2.027027027027027,1,0
2020,17,BOT,2,2,0,1.0986122886681098,0.16216216216216217,4.648648648648648,3.4864864864864864,6.8,20.0,4.0,0.0,0.0,3.8302968983293555,10.0,1.162162162162162,-1.5405405405405406,1,0
2020,17,HAM,3,3,0,1.3862943611198906,0.6111111111111112,2.138888888888889,3.4864864864864864,1.0,20.0,1.0,0.0,0.0,4.833296556336916,1.0,-1.2083333333333333,-0.027777777777777776,1,0
2020,17,ALB,4,5,-1,1.791759469228055,0.0,9.0,7.027027027027027,8.6,20.0,6.0,0.0,0.0,12.590742216197143,5.333333333333333,0.05405405405405406,-0.5135135135135135,1,0
2020,17,NOR,5,4,1,1.6094379124341003,0.0,10.108108108108109,9.878378378378379,8.6,20.0,8.0,0.0,0.0,15.898636675531451,7.333333333333333,0.22972972972972974,-0.8918918918918919,1,0
2020,17,SAI,6,6,0,1.9459101490553132,0.0,9.64864864864865,9.878378378378379,5.4,20.0,10.0,0.0,0.0,19.222436742695056,4.666666666666667,-0.22972972972972974,-0.13513513513513514,1,0
2020,17,RIC,7,11,-4,2.4849066497880004,0.0,10.135135135135135,10.68918918918919,6.8,20.0,11.0,0.0,0.0,26.56163729705822,7.333333333333333,-0.5540540540540541,-0.918918918918919,1,0
2020,17,GAS,8,9,-1,2.302585092994046,0.02702702702702703,9.837837837837839,10.78125,11.0,20.0,18.0,0.0,0.0,24.82474553384206,10.0,0.5675675675675675,-0.24324324324324326,1,0
2020,17,OCO,9,10,-1,2.3978952727983707,0.0,10.5,10.68918918918919,9.8,20.0,20.0,0.0,0.0,25.631556226804207,7.333333333333333,1.5,-0.4375,1,0
2020,17,STR,10,8,2,2.1972245773362196,0.0,11.805555555555555,10.513513513513514,12.8,20.0,20.0,0.0,0.0,23.100550286048364,10.333333333333334,1.1666666666666667,0.6388888888888888,1,0
2020,17,KVY,11,7,4,2.0794415416798357,0.0,11.513513513513514,10.78125,10.6,20.0,9.0,0.0,0.0,22.41897912123573,10.0,0.32432432432432434,1.5135135135135136,1,0
2020,17,RAI,12,15,-3,2.772588722239781,0.0,12.27027027027027,13.216216216216216,12.8,20.0,13.0,0.0,0.0,36.64313203176359,14.666666666666666,-0.9459459459459459,0.8108108108108109,1,0
2020,17,LEC,13,12,1,2.5649493574615367,0.05405405405405406,7.351351351351352,7.95945945945946,8.6,20.0,3.0,0.0,0.0,20.41561042628169,11.333333333333334,-0.6081081081081081,-1.3513513513513513,1,0
2020,17,VET,14,13,1,2.6390573296152584,0.02702702702702703,8.567567567567568,7.95945945945946,10.0,20.0,5.0,0.0,0.0,21.00546982626199,9.333333333333334,0.6081081081081081,-0.972972972972973,1,0
2020,17,RUS,15,16,-1,2.833213344056216,0.0,15.594594594594595,16.10810810810811,13.4,20.0,17.0,0.0,0.0,45.637706839392024,12.333333333333334,-0.28378378378378377,-0.1891891891891892,1,0
2020,17,GIO,16,14,2,2.70805020110221,0.0,14.162162162162161,13.216216216216216,14.8,20.0,16.0,0.0,0.0,35.79017698213461,16.333333333333332,0.9459459459459459,1.0,1,0
2020,17,LAT,17,18,-1,2.9444389791664403,0.0,15.6875,16.10810810810811,16.0,20.0,20.0,0.0,0.0,47.4293413941405,17.0,-0.03125,1.75,1,0
2020,17,MAG,18,20,-2,3.044522437723423,0.0,14.64864864864865,14.932432432432432,16.6,20.0,14.0,0.0,0.0,45.46212559032949,16.333333333333332,-0.28378378378378377,-1.7297297297297298,1,0
2020,17,FIT,19,17,2,2.8903717578961645,0.0,17.0,14.932432432432432,17.0,20.0,20.0,0.0,0.0,43.160280979395424,17.0,1.0,3.0,1,0
2020,17,PER,20,19,1,2.995732273553991,0.02857142857142857,9.085714285714285,10.513513513513514,6.8,20.0,7.0,0.0,0.0,31.495671740878446,7.0,-1.4285714285714286,0.8857142857142857,1,0
2021,1,HAM,1,2,-1,1.0986122886681098,0.5945945945945946,2.1621621621621623,3.460526315789474,1.4,20.0,1.0,6.0,0.0,3.8017767357856957,1.6666666666666667,-1.162162162162162,-0.02702702702702703,5,0
2021,1,VER,2,1,1,0.6931471805599453,0.13157894736842105,5.947368421052632,6.907894736842105,9.0,20.0,3.0,6.0,0.0,4.7881877604469905,7.333333333333333,-0.9605263157894737,-1.9736842105263157,5,0
2021,1,BOT,3,3,0,1.3862943611198906,0.15789473684210525,4.578947368421052,3.460526315789474,6.8,20.0,5.0,6.0,0.0,4.797308118085938,6.0,1.118421052631579,-1.5,5,0
2021,1,NOR,4,7,-3,2.0794415416798357,0.0,9.973684210526315,9.763157894736842,7.0,20.0,5.0,6.0,0.0,20.301916104295238,6.333333333333333,0.21052631578947367,-0.8947368421052632,5,0
2021,1,PER,5,0,5,0.0,0.027777777777777776,9.38888888888889,6.907894736842105,9.4,20.0,14.0,6.0,0.0,0.0,13.0,-1.25,0.8333333333333334,5,0
2021,1,LEC,6,4,2,1.6094379124341003,0.05263157894736842,7.5,8.105263157894736,10.4,20.0,6.5,6.0,0.0,13.044917816571127,14.333333333333334,-0.6052631578947368,-1.3421052631578947,5,0
2021,1,RIC,7,6,1,1.9459101490553132,0.0,10.052631578947368,9.763157894736842,6.4,20.0,12.5,6.0,0.0,18.99822803419793,6.333333333333333,-0.5657894736842105,-0.7894736842105263,5,0
2021,1,SAI,8,8,0,2.1972245773362196,0.0,9.552631578947368,8.105263157894736,5.4,20.0,12.0,6.0,0.0,17.809083416304095,5.0,-0.21052631578947367,-0.13157894736842105,5,0
2021,1,TSU,9,13,-4,2.6390573296152584,0.0,20.0,10.705882352941176,20.0,20.0,20.0,6.0,0.0,28.25343729352806,20.0,0.0,0.0,5,0
2021,1,STR,10,10,0,2.3978952727983707,0.0,11.756756756756756,20.0,10.8,20.0,16.5,6.0,0.0,47.95790545596741,10.666666666666666,1.0,0.5675675675675675,5,0
2021,1,RAI,11,14,-3,2.70805020110221,0.0,12.263157894736842,13.236842105263158,13.0,20.0,11.0,6.0,0.0,35.8460329251161,13.666666666666666,-0.9736842105263158,0.868421052631579,5,0
2021,1,GIO,12,12,0,2.5649493574615367,0.0,14.210526315789474,13.236842105263158,15.0,20.0,13.5,6.0,0.0,33.95182965271455,15.0,0.9736842105263158,0.9210526315789473,5,0
2021,1,OCO,13,16,-3,2.833213344056216,0.0,10.411764705882353,20.0,10.0,20.0,9.0,6.0,0.0,56.66426688112432,6.666666666666667,1.4705882352941178,-0.35294117647058826,5,0
2021,1,RUS,14,15,-1,2.772588722239781,0.0,15.578947368421053,16.105263157894736,13.6,20.0,13.5,6.0,0.0,44.65327100028279,12.0,-0.3026315789473684,-0.15789473684210525,5,0
2021,1,VET,15,20,-5,3.044522437723423,0.02631578947368421,8.710526315789474,20.0,10.8,20.0,9.0,6.0,0.0,60.89044875446846,13.0,0.6052631578947368,-0.9736842105263158,5,0
